Directed: si
Nnodes: 50
11	7	100
11	31	73
11	46	85
11	40	77
11	28	58
11	47	91
11	2	67
11	5	54
11	25	51
11	42	76
11	33	87
11	34	51
11	9	84
11	17	53
11	19	79
11	8	51
12	38	86
12	3	80
12	46	97
12	21	75
12	41	96
12	30	86
12	25	75
12	8	99
12	28	63
12	26	85
12	33	54
12	27	81
12	24	79
12	29	72
12	7	75
12	36	51
12	2	76
12	16	51
12	5	69
12	32	85
12	20	74
12	23	86
12	13	80
12	14	85
12	11	71
12	39	96
13	41	76
13	11	57
13	44	62
13	32	50
13	46	64
13	42	64
13	47	75
13	6	71
13	35	72
13	5	89
13	4	72
13	17	65
13	37	67
13	16	52
13	28	74
13	10	55
13	48	94
13	24	68
13	40	58
13	7	52
13	23	69
13	21	71
13	15	53
13	45	95
13	38	58
13	1	90
14	43	64
14	29	69
14	40	76
14	46	71
14	28	88
14	44	67
14	9	87
14	35	94
14	3	86
14	17	54
14	8	71
14	4	84
14	38	82
14	24	55
14	18	69
14	34	56
14	7	74
14	11	69
14	48	82
14	45	68
14	42	90
14	21	53
14	22	75
14	37	97
14	15	57
15	4	99
15	20	62
15	48	92
15	9	56
15	16	79
15	22	79
15	21	68
15	19	80
15	7	84
15	49	85
15	42	91
15	39	69
15	0	74
15	31	82
15	32	90
15	18	68
15	34	57
15	14	84
15	30	50
15	46	69
15	25	67
15	13	64
16	6	82
16	2	73
16	18	57
16	37	83
16	0	90
16	28	64
16	20	66
16	25	86
16	42	61
16	23	69
16	3	60
16	41	71
16	14	59
16	17	97
16	29	68
16	31	98
16	22	80
16	43	56
16	5	83
16	32	100
16	46	59
16	48	76
16	13	86
16	36	82
16	26	83
16	45	64
16	47	55
17	41	99
17	16	76
17	26	91
17	46	83
17	12	98
17	29	56
17	44	60
17	8	92
17	30	81
17	33	69
17	43	84
17	5	50
17	31	73
17	28	51
17	42	68
17	2	87
17	13	72
17	4	95
17	49	80
17	1	85
17	24	79
17	21	85
17	10	74
17	47	62
18	23	56
18	48	93
18	10	50
18	39	52
18	32	79
18	6	56
18	41	75
18	25	76
18	5	96
18	33	64
18	19	69
18	12	56
18	36	83
18	42	51
18	9	68
18	38	86
18	29	67
18	7	64
18	8	61
18	20	95
18	28	67
18	21	85
18	14	63
18	26	53
18	49	88
18	1	97
18	13	74
18	46	88
19	28	68
19	45	60
19	5	90
19	34	50
19	37	55
19	44	83
19	17	69
19	10	66
19	0	96
19	39	70
19	36	92
19	43	56
19	47	68
19	4	79
19	38	93
19	24	91
19	32	72
19	14	96
19	31	87
19	7	89
19	12	81
19	42	66
19	30	56
19	18	56
19	13	56
19	3	73
20	11	60
20	34	54
20	42	57
20	6	91
20	47	52
20	3	92
20	7	90
20	19	80
20	32	52
20	49	91
20	1	55
20	48	94
20	33	92
20	35	80
20	0	72
20	46	51
20	25	69
20	39	81
20	16	81
20	12	51
20	10	82
20	28	69
20	22	57
20	29	77
20	24	95
20	4	68
20	5	65
20	45	92
21	40	90
21	41	72
21	32	85
21	23	59
21	20	97
21	18	76
21	11	95
21	49	56
21	22	85
21	13	70
21	36	51
21	15	59
21	35	70
21	39	86
21	28	82
21	0	82
21	17	74
21	24	77
21	42	57
21	19	69
21	2	73
21	38	64
21	48	100
21	37	67
21	9	80
21	27	62
21	10	79
21	25	88
22	49	90
22	27	57
22	5	76
22	12	79
22	16	84
22	3	93
22	43	66
22	7	87
22	33	70
22	29	78
22	24	81
22	46	81
22	1	81
22	17	51
22	8	81
22	21	78
22	36	69
22	18	69
22	4	79
22	20	55
22	34	78
22	26	99
22	23	55
22	6	74
22	2	72
22	45	72
23	49	78
23	6	93
23	9	83
23	32	99
23	22	58
23	14	99
23	29	93
23	3	97
23	47	73
23	21	94
23	19	88
23	40	84
23	36	84
23	15	58
23	34	96
23	8	50
23	33	84
23	25	66
23	16	54
23	43	72
23	7	83
23	44	83
23	10	58
23	0	58
23	5	68
23	28	99
23	12	51
23	1	95
24	45	77
24	8	74
24	40	97
24	29	77
24	23	88
24	16	58
24	25	69
24	41	99
24	0	65
24	22	95
24	42	62
24	36	92
24	21	86
24	20	76
24	26	54
24	39	63
24	15	59
24	37	81
24	32	66
24	7	59
24	46	70
24	1	58
24	28	100
24	17	58
24	18	82
24	30	51
24	3	77
24	14	62
25	32	66
25	0	99
25	5	66
25	47	67
25	8	100
25	2	99
25	39	61
25	12	72
25	14	78
25	44	93
25	33	78
25	37	96
25	42	88
25	11	100
25	13	69
25	49	89
25	21	82
25	23	55
25	9	94
25	46	95
25	31	99
25	27	92
25	48	89
25	43	51
25	18	99
26	11	80
26	44	78
26	4	89
26	38	86
26	2	95
26	3	100
26	13	75
26	34	88
26	47	85
26	45	58
26	40	64
26	24	96
26	35	70
26	8	96
26	10	77
26	18	63
26	32	67
26	22	80
26	33	51
26	27	99
26	37	90
26	20	62
26	17	65
27	47	89
27	45	51
27	48	52
27	20	58
27	39	50
27	30	96
27	5	77
27	3	78
27	19	74
27	34	80
27	0	64
27	37	78
27	13	55
27	8	68
27	40	63
27	9	71
27	32	77
27	23	69
27	4	75
27	6	61
27	21	68
27	49	95
27	17	72
27	15	79
27	7	75
27	24	87
28	10	58
28	19	69
28	13	58
28	42	62
28	44	90
28	48	62
28	14	78
28	35	76
28	24	67
28	20	51
28	45	98
28	49	70
28	29	91
28	2	77
28	6	79
28	34	60
28	41	64
28	15	99
28	16	76
28	4	91
28	8	64
28	9	90
29	39	54
29	8	62
29	38	76
29	19	94
29	16	80
29	49	98
29	41	89
29	34	92
29	31	89
29	21	90
29	23	85
29	40	78
29	14	79
29	44	71
29	12	73
29	0	83
29	4	78
29	33	84
29	37	83
29	13	89
29	2	97
29	10	89
29	36	65
29	45	97
29	25	95
29	47	99
29	7	63
29	22	71
30	32	87
30	41	63
30	39	59
30	5	90
30	49	53
30	21	92
30	31	98
30	47	90
30	18	62
30	2	61
30	4	93
30	43	76
30	37	100
30	20	60
30	10	69
30	44	99
30	40	71
30	36	73
30	29	80
30	33	100
30	0	81
30	6	95
30	16	62
30	22	84
30	12	57
30	35	80
31	3	94
31	10	61
31	36	90
31	47	86
31	37	59
31	1	92
31	38	61
31	21	63
31	33	92
31	2	81
31	22	55
31	0	71
31	26	55
31	32	72
31	12	66
31	18	77
31	9	73
31	41	67
31	42	90
31	13	91
31	35	95
31	43	71
31	27	77
31	17	86
31	48	62
31	7	62
32	41	70
32	43	80
32	1	88
32	24	99
32	17	87
32	8	94
32	15	84
32	7	64
32	45	51
32	29	98
32	28	60
32	3	65
32	18	60
32	37	53
32	13	89
32	48	81
32	34	67
32	25	78
32	40	73
32	36	58
32	16	50
32	22	91
32	46	78
32	49	87
32	5	76
32	23	77
32	26	67
33	1	96
33	37	75
33	20	73
33	8	85
33	34	58
33	12	98
33	41	64
33	16	83
33	21	72
33	2	69
33	32	76
33	10	87
33	25	68
33	6	71
33	40	51
33	27	55
33	36	82
33	35	76
33	48	85
33	47	69
33	31	59
33	24	65
33	42	75
33	22	61
33	26	94
33	9	80
34	41	71
34	2	93
34	6	97
34	42	91
34	1	99
34	13	87
34	4	92
34	39	50
34	30	50
34	27	81
34	15	79
34	16	83
34	40	87
34	36	85
34	37	66
34	0	55
34	28	95
34	10	81
34	12	94
34	18	80
34	19	83
34	3	100
34	29	99
34	43	62
35	7	94
35	1	53
35	39	59
35	2	62
35	34	59
35	32	67
35	13	66
35	49	61
35	33	61
35	46	53
35	14	83
35	19	59
35	37	63
35	26	51
35	24	97
35	48	79
35	44	67
35	43	50
35	9	65
35	11	76
35	40	61
35	27	59
35	6	67
35	4	52
35	18	62
36	28	69
36	17	94
36	14	96
36	16	88
36	33	90
36	46	76
36	39	91
36	15	79
36	5	53
36	34	59
36	21	76
36	27	100
36	30	50
36	49	76
36	32	81
36	9	64
36	8	72
36	7	70
36	43	59
36	37	90
36	41	66
36	4	91
36	20	87
36	25	75
37	8	73
37	13	70
37	22	98
37	47	74
37	34	76
37	45	80
37	20	87
37	49	67
37	19	99
37	41	55
37	6	55
37	39	90
37	17	57
37	12	54
37	1	56
37	35	86
37	4	79
37	46	79
37	29	100
37	28	53
37	18	63
37	11	91
37	2	82
37	32	77
37	43	53
37	42	74
37	21	56
37	33	71
38	12	74
38	28	89
38	9	61
38	7	82
38	30	74
38	4	51
38	17	90
38	45	71
38	46	63
38	20	90
38	29	80
38	40	84
38	25	91
38	32	78
38	19	88
38	6	78
38	35	80
38	13	89
38	5	69
38	2	56
38	8	90
38	14	92
38	11	56
38	49	91
38	34	65
38	33	58
39	34	55
39	4	51
39	6	59
39	11	93
39	42	64
39	18	74
39	10	83
39	2	88
39	0	95
39	35	59
39	3	94
39	32	52
39	28	97
39	46	95
39	17	66
39	27	58
39	48	58
39	49	58
39	33	97
39	38	59
39	22	75
39	24	67
39	19	68
40	36	97
40	38	50
40	43	75
40	21	70
40	32	77
40	31	69
40	23	97
40	13	89
40	4	83
40	28	96
40	15	53
40	7	74
40	35	50
40	37	81
40	3	81
40	34	75
40	49	89
40	29	89
40	1	65
40	48	71
40	10	68
40	41	80
40	9	79
40	2	73
40	19	72
40	16	65
41	15	76
41	30	57
41	12	98
41	49	75
41	45	75
41	0	64
41	1	52
41	2	96
41	7	77
41	46	65
41	14	68
41	4	98
41	22	83
41	29	98
41	25	75
41	18	85
41	26	71
41	40	55
41	47	79
41	34	82
41	5	91
41	3	82
41	8	69
41	37	83
41	33	55
41	36	80
41	10	53
41	28	68
42	8	91
42	13	96
42	28	52
42	24	100
42	34	56
42	40	74
42	0	60
42	3	71
42	5	99
42	21	80
42	45	66
42	1	90
42	30	61
42	20	63
42	23	60
42	18	82
42	49	79
42	12	71
42	10	63
42	47	51
42	17	74
42	6	85
42	11	64
42	35	86
42	39	63
42	19	100
42	7	60
42	41	53
43	30	79
43	17	98
43	24	57
43	13	76
43	28	94
43	15	98
43	0	93
43	11	96
43	12	98
43	45	55
43	18	76
43	20	66
43	14	79
43	41	97
43	46	94
43	5	96
43	25	93
43	6	56
43	31	57
43	35	82
43	1	76
43	47	68
43	27	99
44	36	79
44	22	59
44	8	89
44	27	77
44	16	51
44	24	88
44	48	74
44	41	90
44	6	51
44	18	93
44	32	66
44	17	62
44	40	67
44	5	96
44	9	76
44	11	76
44	10	59
44	3	75
44	49	75
44	26	68
44	13	81
44	43	97
44	1	63
44	35	57
45	43	81
45	46	91
45	47	51
45	19	58
45	13	64
45	14	77
45	11	50
45	6	51
45	5	81
45	9	57
45	7	81
45	27	69
45	29	73
45	34	87
45	15	57
45	44	55
45	31	99
45	30	56
45	1	80
45	40	58
45	3	58
45	24	91
45	26	96
45	21	61
45	23	62
45	10	64
45	32	60
45	4	68
46	43	93
46	9	85
46	24	63
46	25	98
46	5	64
46	28	60
46	45	93
46	30	50
46	41	61
46	0	93
46	44	82
46	32	50
46	11	54
46	12	93
46	22	76
46	29	74
46	37	50
46	13	58
46	27	92
46	48	75
46	34	81
46	1	63
47	21	100
47	11	57
47	9	55
47	17	71
47	34	73
47	15	82
47	19	88
47	23	71
47	32	78
47	3	72
47	30	81
47	48	61
47	7	76
47	49	71
47	40	84
47	26	60
47	39	97
47	1	57
47	36	66
47	24	100
47	38	72
47	8	55
47	12	89
48	22	76
48	7	83
48	29	57
48	41	96
48	30	86
48	9	53
48	24	69
48	35	93
48	20	62
48	45	62
48	8	89
48	46	91
48	27	77
48	2	77
48	39	80
48	1	86
48	25	70
48	0	53
48	5	99
48	19	62
48	18	71
48	47	66
48	16	95
48	32	77
48	11	57
49	2	61
49	30	61
49	28	59
49	20	59
49	31	89
49	34	51
49	12	77
49	41	73
49	32	99
49	36	96
49	16	79
49	48	99
49	29	82
49	1	75
49	27	88
49	14	69
49	24	72
49	15	97
49	0	66
49	37	100
49	21	54
49	43	73
49	23	72
49	17	84
49	39	75
49	26	65
49	18	67
49	7	94
