Directed: si
Nnodes: 40
14	24	64
14	28	77
14	31	96
14	27	91
14	5	95
14	10	83
14	0	97
14	11	93
15	38	75
15	4	71
15	28	72
15	30	55
15	17	67
15	11	88
15	13	66
15	2	79
15	19	60
15	34	75
15	14	91
15	6	58
15	5	73
15	35	71
15	16	83
15	12	53
15	32	95
15	36	95
15	22	51
16	20	93
16	11	94
16	23	69
16	32	76
16	37	71
16	29	94
16	13	59
16	28	94
16	2	86
16	35	68
16	3	58
16	26	78
16	30	82
16	19	55
16	15	69
16	27	56
16	5	74
16	9	69
16	39	82
16	36	68
16	34	90
16	17	53
17	19	72
17	29	97
17	12	57
17	4	54
17	38	70
17	9	99
17	33	60
17	5	60
17	13	79
17	23	72
17	14	69
17	24	71
17	26	100
17	27	70
17	32	90
17	0	74
17	25	82
17	31	69
17	15	67
17	11	84
18	12	57
18	24	50
18	36	69
18	20	67
18	10	64
18	33	56
18	25	52
18	15	57
18	30	83
18	0	90
18	22	64
18	16	66
18	28	92
18	9	73
18	14	52
18	2	60
18	11	59
18	37	80
18	17	80
18	29	94
18	5	55
18	26	92
19	26	100
19	0	96
19	7	99
19	20	64
19	28	80
19	33	92
19	29	82
19	13	77
19	12	94
19	17	96
19	11	98
19	4	71
19	38	66
19	21	77
19	32	97
19	9	98
19	23	56
19	35	60
19	6	92
19	24	81
20	26	69
20	34	84
20	4	50
20	27	82
20	18	79
20	1	67
20	14	83
20	23	53
20	29	64
20	17	58
20	3	95
20	39	80
20	19	79
20	35	72
20	8	74
20	10	98
20	9	98
20	5	99
20	0	89
20	2	98
20	25	79
20	32	75
21	20	76
21	4	96
21	26	64
21	15	69
21	33	62
21	29	83
21	8	93
21	0	55
21	7	68
21	31	86
21	23	67
21	6	64
21	16	95
21	13	72
21	27	92
21	11	63
21	2	100
21	30	56
21	17	89
21	1	97
21	10	74
22	10	60
22	11	69
22	8	97
22	30	81
22	23	68
22	36	60
22	4	90
22	27	50
22	29	55
22	35	83
22	13	69
22	0	96
22	31	70
22	33	94
22	5	67
22	37	68
22	14	54
22	19	91
22	25	72
22	6	89
22	24	93
23	24	56
23	14	56
23	10	56
23	8	88
23	2	73
23	38	61
23	7	84
23	3	93
23	6	56
23	32	98
23	1	53
23	33	57
23	9	70
23	26	52
23	39	91
23	16	51
23	4	99
23	34	84
23	28	80
24	9	50
24	17	70
24	37	51
24	20	69
24	34	90
24	13	81
24	26	82
24	10	51
24	39	60
24	25	78
24	15	56
24	5	79
24	21	74
24	35	54
24	14	55
24	11	92
24	36	92
24	38	91
24	31	92
25	27	91
25	18	59
25	16	97
25	15	76
25	9	95
25	39	56
25	11	70
25	29	51
25	12	59
25	32	64
25	28	70
25	31	86
25	23	82
25	0	82
25	13	74
25	19	77
25	34	57
25	33	52
25	30	64
25	38	100
26	29	67
26	31	60
26	24	77
26	10	60
26	23	76
26	39	90
26	22	57
26	4	76
26	9	79
26	13	84
26	2	93
26	35	66
26	5	87
26	16	79
26	19	81
26	36	81
26	1	81
26	0	58
26	14	68
26	15	54
26	27	78
26	34	77
27	2	74
27	4	100
27	21	85
27	5	74
27	17	96
27	34	100
27	33	59
27	26	83
27	38	73
27	6	57
27	11	99
27	23	93
27	37	98
27	18	64
27	7	69
27	30	91
27	28	84
27	12	58
27	36	58
27	0	58
27	20	66
27	3	94
28	5	83
28	37	94
28	26	60
28	6	50
28	4	68
28	22	99
28	9	51
28	1	95
28	35	96
28	21	58
28	19	91
28	23	77
28	18	88
28	13	58
28	20	69
28	33	99
28	0	65
28	10	87
28	16	86
28	3	70
29	10	65
29	7	88
29	24	82
29	13	57
29	18	77
29	6	97
29	16	51
29	22	100
29	5	67
29	12	68
29	15	82
29	1	67
29	3	77
29	19	64
29	17	83
29	0	99
29	4	66
29	38	67
29	39	55
29	31	61
29	9	64
30	35	93
30	26	78
30	36	93
30	9	100
30	10	69
30	11	88
30	39	89
30	17	82
30	18	55
30	7	94
30	20	97
30	25	99
30	21	92
30	2	59
30	34	51
30	15	99
30	23	95
30	3	89
30	28	52
30	19	85
31	37	85
31	36	58
31	32	64
31	19	96
31	28	70
31	6	96
31	8	77
31	14	63
31	9	83
31	13	76
31	18	80
31	26	51
31	15	77
31	38	88
31	30	73
31	16	62
31	11	67
31	12	85
31	0	99
31	2	70
31	24	96
32	21	53
32	22	69
32	19	69
32	16	78
32	37	85
32	23	50
32	11	69
32	29	78
32	10	55
32	6	68
32	7	71
32	25	77
32	2	73
32	15	55
32	5	61
32	17	68
32	39	95
32	13	72
33	39	65
33	23	78
33	5	75
33	19	87
33	3	61
33	6	69
33	14	63
33	34	62
33	35	90
33	38	62
33	11	78
33	28	76
33	16	51
33	36	98
33	22	100
33	32	70
33	1	77
33	27	60
33	12	99
33	13	76
33	8	60
33	7	90
34	31	54
34	6	62
34	30	76
34	15	94
34	13	80
34	39	98
34	32	89
34	27	92
34	25	89
34	23	71
34	19	85
34	22	65
34	18	95
34	17	63
34	0	83
34	3	78
34	26	88
34	11	89
34	2	97
34	8	89
34	10	64
34	29	65
35	36	97
35	10	88
35	27	73
35	18	60
35	20	95
35	33	98
35	38	96
35	5	63
35	15	89
35	30	89
35	16	82
35	25	87
35	31	59
35	4	90
35	39	53
35	37	71
35	9	92
35	1	61
35	3	93
35	32	94
36	30	100
36	16	60
36	4	68
36	3	60
36	15	92
36	35	99
36	32	71
36	28	73
36	23	80
36	26	100
36	29	50
36	25	56
36	27	66
36	9	73
36	10	57
36	2	94
36	8	61
36	31	98
36	7	60
36	0	92
37	8	71
37	10	84
37	33	52
37	24	82
37	18	55
37	29	50
37	16	77
37	4	82
37	17	51
37	9	66
37	25	69
37	21	89
37	3	88
37	1	59
37	13	68
37	34	90
37	11	91
37	28	95
37	7	78
37	14	86
37	38	62
38	9	90
38	32	70
38	34	80
38	1	88
38	19	99
38	14	87
38	6	94
38	12	84
38	11	96
38	0	80
38	37	92
38	22	60
38	23	82
38	2	65
38	8	51
38	30	53
38	24	85
38	13	57
39	22	85
39	27	91
39	18	87
39	6	66
39	0	72
39	32	97
39	23	100
39	29	55
39	20	72
39	21	79
39	5	87
39	13	79
39	1	96
39	30	75
39	16	73
39	10	98
39	11	66
39	26	92
39	17	72
39	2	69
